year,name,college,position,height_in,weight_lbs,40yards,benchpress,vert_leap_in,broad_jump_in,shuttle,3cone,drafted
2001,john capel,Florida,WR,70.6,177,4.41,,36.5,126,,,Y
2008,jaymar johnson,Jackson State (MS),WR,71.13,177,4.53,14,32,118,4.18,6.75,Y
1999,rondel menendez,Eastern Kentucky,WR,69,178,4.24,,37,117,3.96,6.79,Y
2003,keenan howry,Oregon,WR,69.6,178,4.62,,31.5,114,4.24,7.34,Y
2007,ryne robinson,Miami (OH),WR,69.13,179,4.5,,35,123,4.21,6.71,Y
2004,derek abney,Kentucky,WR,69.3,179,4.56,,33.5,120,4.08,6.89,Y
2006,brandon williams,Wisconsin,WR,69.38,179,4.5,38,34.5,115,4.07,6.87,Y
2001,cedrick wilson,Tennessee,WR,69.8,179,4.46,,38,123,,,Y
2014,john brown,Pittsburg State (KS),WR,70,179,4.34,,36.5,117,4.12,6.91,Y
2004,samie parker,Oregon,WR,70.4,179,4.39,,36,,,,Y
2012,joe adams,Arkansas,WR,70.63,179,4.51,,36,123,,7.09,Y
2015,mario alford,West Virginia,WR,68.5,180,4.43,13,34,121,4.07,6.64,Y
1998,kio sanford,Kentucky,WR,70.1,180,4.53,,33.5,111,4.19,7.55,Y
1999,peerless price,Tennessee,WR,70.9,180,4.55,,35,116,4.09,7.28,Y
2000,james williams,Marshall (WV),WR,70.9,180,4.6,,36,123,4.16,7.22,Y
2001,jonathan carter,Troy (AL),WR,71.6,180,4.4,,42.5,134,4.25,7.28,Y
2017,trent taylor,Louisiana Tech,WR,67.63,181,4.63,13,33,117,4.01,6.74,Y
2017,ryan switzer,North Carolina,WR,68.5,181,4.51,11,32,116,4,6.77,Y
2006,adam jennings,Fresno State (CA),WR,69.13,181,4.46,,37.5,118,4.12,6.88,Y
2018,keke coutee,Texas Tech,WR,70,181,4.43,14,34.5,113,4.15,6.93,Y
2007,chris davis,Florida State,WR,70.25,181,4.51,15,35.5,115,4.14,6.66,Y
1997,brian manning,Stanford,WR,71.1,181,4.59,,34.5,120,4.12,7.31,Y
2005,jerome mathis,Hampton (VA),WR,71.25,181,4.26,,35.5,123,,,Y
2008,mario manningham,Michigan,WR,71.75,181,4.62,16,32,117,4.27,7.34,Y
2016,demarcus ayers,Houston,WR,69.38,182,4.72,,33,123,,,Y
2008,dexter jackson,Appalachian State (NC),WR,69.5,182,4.37,,29.5,122,4.38,6.81,Y
2012,jarius wright,Arkansas,WR,69.63,182,4.39,11,38,120,4.03,6.93,Y
2015,tyler lockett,Kansas State,WR,69.88,182,4.4,,35.5,121,4.07,6.89,Y
2009,deon butler,Penn State,WR,70.38,182,4.31,12,34.5,118,4.48,7.01,Y
2015,rashad greene,Florida State,WR,71.38,182,4.53,,36.5,122,4.12,6.88,Y
1998,jason tucker,Texas Christian,WR,73,182,4.55,,37,119,4.01,7.06,Y
1998,ryan thelwell,Minnesota,WR,73.6,182,4.59,,36,123,4,6.88,Y
2005,chad owens,Hawaii,WR,67.38,183,4.66,23,37,110,3.94,6.7,Y
2013,marquise goodwin,Texas,WR,68.88,183,4.27,13,,132,,,Y
2012,ty hilton,Florida International,WR,69.5,183,4.37,,,,,,Y
2018,richie james,Middle Tennessee State,WR,70,183,4.48,6,35.5,122,4.16,6.87,Y
2001,chris taylor,Texas A&M,WR,70.9,183,4.37,,35.5,115,3.93,6.81,Y
2004,bernard berrian,Fresno State (CA),WR,73,183,4.58,,38,128,4.18,7.34,Y
2001,reggie germany,Ohio State,WR,73.1,183,4.42,,32,,,,Y
2001,steve smith,Utah,WR,69,184,4.44,,38.5,121,4.25,7.44,Y
2018,braxton berrios,Miami (FL),WR,69,184,,11,,,,,Y
2001,santana moss,Miami (FL),WR,69.6,184,4.31,,42,,,,Y
2008,eddie royal,Virginia Tech,WR,69.63,184,4.46,24,36,124,4.34,7.07,Y
2011,aldrick robinson,Southern Methodist (TX),WR,69.63,184,4.35,17,40,126,4.09,6.65,Y
2007,chandler williams,Florida International,WR,70.75,184,4.46,,32.5,123,4.29,6.99,Y
1998,alvis whitted,North Carolina State,WR,71.5,184,4.5,,34.5,128,4.11,7.32,Y
2009,quinten lawrence,McNeese State (LA),WR,71.63,184,4.4,20,,,,,Y
2003,brandon lloyd,Illinois,WR,72.1,184,4.61,,36,,,,Y
1997,albert connell,Texas A&M,WR,72.4,184,4.55,,,,,,Y
1999,na brown,North Carolina,WR,72.6,184,4.56,,30.5,110,4.21,7.12,Y
2009,tiquan underwood,Rutgers,WR,73.13,184,4.31,7,41.5,129,4.11,6.62,Y
2001,scotty anderson,Grambling State (LA),WR,74.1,184,4.57,,34.5,115,,,Y
2014,jeremy gallon,Michigan,WR,67.5,185,4.49,15,,,,,Y
1999,travis mcgriff,Florida,WR,68,185,4.53,,35.5,113,4.13,7.28,Y
2006,sinorice moss,Miami (FL),WR,68,185,4.4,,,,,,Y
2015,jamison crowder,Duke,WR,68.38,185,4.56,10,37,115,4.32,7.17,Y
2011,jerrel jernigan,Troy (AL),WR,68.88,185,4.46,11,37.5,117,4.25,7.07,Y
2015,phillip dorsett,Miami (FL),WR,69.75,185,4.33,13,37,122,4.11,6.7,Y
2001,freddie mitchell,UCLA,WR,71.4,185,4.47,,39.5,120,4.06,6.95,Y
2002,cliff russell,Utah,WR,71.4,185,4.43,,,,,,Y
2009,johnny knox,Abilene Christian (TX),WR,71.5,185,4.29,,35,122,4.15,6.81,Y
1997,will blackwell,San Diego State,WR,72,185,4.62,,34,120,4.28,7.31,Y
2010,jacoby ford,Clemson,WR,68.88,186,4.22,15,33.5,115,4.44,7,Y
2010,antonio brown,Central Michigan,WR,70.13,186,4.56,13,33.5,105,4.18,6.98,Y
2005,airese currie,Clemson,WR,70.5,186,4.52,,38,125,4.07,7.05,Y
2010,emmanuel sanders,Southern Methodist (TX),WR,70.88,186,4.4,12,39.5,126,4.1,6.64,Y
2002,javin hunter,Notre Dame,WR,71.1,186,4.47,,41,126,4.04,6.84,Y
2003,kevin curtis,Utah State,WR,71.1,186,4.46,,36,122,3.96,6.75,Y
2003,kareem kelly,Southern California,WR,71.8,186,4.43,,35,125,4.14,7.49,Y
2016,will fuller,Notre Dame,WR,72.13,186,4.32,10,33.5,126,4.27,6.93,Y
2012,devon wylie,Fresno State (CA),WR,69,187,4.36,17,39,123,,,Y
1997,robert tate,Cincinnati,WR,70.4,187,4.54,,30,108,4.3,7.36,Y
2008,lavelle hawkins,California,WR,71,187,4.58,14,,117,,,Y
2011,vincent brown,San Diego State,WR,71.25,187,4.68,12,33.5,121,4.25,6.64,Y
2010,mardy gilyard,Cincinnati,WR,71.88,187,4.61,,39,116,4.4,6.92,Y
1998,fred coleman,Washington,WR,72.1,187,4.45,,34.5,112,4.17,7.16,Y
1998,jammi german,Miami (FL),WR,72.5,187,4.53,,39.5,122,,,Y
1998,brian alford,Purdue,WR,73.5,187,4.46,,37,127,4.04,7.49,Y
2010,kyle williams,Arizona State,WR,70,188,4.4,11,33,118,4.19,7,Y
2006,willie reid,Florida State,WR,70.5,188,4.41,,37.5,117,4.26,7.06,Y
2017,john ross,Washington,WR,70.75,188,4.22,,37,133,4.33,,Y
2012,tj graham,North Carolina State,WR,71.38,188,4.34,8,33.5,120,4.18,6.77,Y
2012,keshawn martin,Michigan State,WR,71.5,188,4.42,13,39.5,122,4.13,6.85,Y
2014,tj jones,Notre Dame,WR,71.63,188,4.48,,33,117,4.27,6.82,Y
2006,cory rodgers,Texas Christian,WR,71.88,188,4.66,,33.5,110,4.19,7.37,Y
2007,david clowney,Virginia Tech,WR,72.25,188,4.39,,32.5,123,4.15,7,Y
1997,keith poole,Arizona State,WR,72.8,188,4.57,,31,115,4.28,7.3,Y
2016,trevor davis,California,WR,73.13,188,4.42,11,38.5,124,4.22,6.6,Y
2002,antonio bryant,Pittsburgh,WR,73.3,188,4.6,,37,118,,,Y
2009,sammie stroughter,Oregon State,WR,69.38,189,4.54,13,30,110,4.28,7.03,Y
2011,jeremy kerley,Texas Christian,WR,69.5,189,4.56,16,34.5,120,,,Y
2014,brandin cooks,Oregon State,WR,69.75,189,4.33,16,36,120,3.81,6.76,Y
2013,markus wheaton,Oregon State,WR,71,189,4.45,20,37,120,4.02,6.8,Y
2005,courtney roby,Indiana,WR,72.13,189,4.41,,36.5,125,3.94,6.6,Y
2013,tavarres king,Georgia,WR,72.25,189,4.47,11,36.5,123,4.33,6.91,Y
2009,kenny mckinley,South Carolina,WR,72.38,189,4.37,,37,113,4.1,6.96,Y
2017,rodney adams,South Florida,WR,73.25,189,4.44,8,29.5,125,4.28,6.98,Y
2018,rayray mccloud,Clemson,WR,69,190,4.53,13,34.5,113,,,Y
2002,freddie milons,Alabama,WR,70.1,190,4.52,,33.5,112,,6.84,Y
2006,devin hester,Miami (FL),WR,70.63,190,4.46,16,38,124,,,Y
1998,kamil loud,Cal Poly-SLO,WR,71.9,190,4.47,,32,114,4.26,7.84,Y
2002,tim carter,Auburn,WR,71.9,190,4.34,,39,124,3.93,6.68,Y
2012,aj jenkins,Illinois,WR,72.25,190,4.37,12,38.5,124,,,Y
2002,lee mays,Texas-El Paso,WR,73,190,4.55,,32.5,119,4.17,7.06,Y
2002,deion branch,Louisville,WR,69.1,191,4.47,,36,115,3.76,6.71,Y
1999,troy edwards,Louisiana Tech,WR,69.5,191,4.57,,36.5,117,4.16,7.37,Y
2002,antwaan randle el,Indiana,WR,69.6,191,4.54,,,,,,Y
2001,quentin mccord,Kentucky,WR,70.1,191,4.49,,36.5,112,4.18,7.17,Y
2009,jarett dillard,Rice (TX),WR,70.25,191,4.52,13,42.5,129,4.41,7.1,Y
2011,randall cobb,Kentucky,WR,70.25,191,4.46,16,33.5,115,4.34,7.08,Y
2017,shelton gibson,West Virginia,WR,71.13,191,4.5,8,32,118,4.2,6.83,Y
2001,eddie berlin,Northern Iowa,WR,71.4,191,4.44,,39.5,122,4.06,6.78,Y
2007,johnathan holland,Louisiana Tech,WR,71.75,191,4.47,15,35.5,120,4.4,7.12,Y
2000,chris cole,Texas A&M,WR,72.1,191,4.37,,37.5,125,4.09,6.76,Y
2010,david reed,Utah,WR,72.13,191,4.56,15,37,114,4.38,6.95,Y
2004,maurice mann,Nevada,WR,74,191,4.57,,34,118,,,Y
2001,vinny sutherland,Purdue,WR,68.6,192,4.57,,32.5,,,,Y
2006,skyler green,Louisiana State,WR,69.13,192,4.52,,34,118,,,Y
1997,chris miller,Southern California,WR,70.1,192,4.58,,31.5,115,4.32,7.4,Y
2012,ryan broyles,Oklahoma,WR,70.13,192,4.57,21,,,,,Y
2015,justin hardy,East Carolina (NC),WR,70.25,192,4.56,11,36.5,114,4.21,6.63,Y
2006,david anderson,Colorado State,WR,70.5,192,4.6,,34,116,4.2,6.88,Y
2012,lavon brazill,Ohio,WR,70.63,192,4.43,11,32.5,,,,Y
2008,donnie avery,Houston,WR,71,192,4.46,16,,,,,Y
2009,percy harvin,Florida,WR,71.13,192,4.39,19,,,,,Y
2000,laveranues coles,Florida State,WR,71.3,192,4.48,,34,115,4.39,6.89,Y
2011,edmond gates,Abilene Christian (TX),WR,71.75,192,4.31,16,40,131,,,Y
2014,marqise lee,Southern California,WR,71.75,192,4.52,,38,126,4.01,,Y
1999,torry holt,North Carolina State,WR,72.3,192,4.44,,37,118,,,Y
2001,chad johnson,Oregon State,WR,73,192,4.58,,33,108,4.14,7.51,Y
2015,tony lippett,Michigan State,WR,74.5,192,4.61,10,36,114,4.13,6.92,Y
2014,robert herron,Wyoming,WR,69.13,193,4.48,18,35.5,124,4.27,6.84,Y
2013,stedman bailey,West Virginia,WR,70.25,193,4.52,11,34.5,117,4.09,6.81,Y
2013,alan bonner,Jacksonville State (AL),WR,70.25,193,4.59,14,33,117,4.15,,Y
2003,bobby wade,Arizona,WR,70.3,193,4.68,,34.5,115,4.03,7,Y
2005,mark clayton,Oklahoma,WR,70.38,193,4.43,,36.5,117,4.07,6.95,Y
1997,derrick mason,Michigan State,WR,70.8,193,4.55,,32,113,4.46,7.33,Y
2010,jordan shipley,Texas,WR,71.25,193,4.6,16,36.5,116,,,Y
2002,herb haygood,Michigan State,WR,71.5,193,4.46,,33,112,4.26,6.65,Y
2007,anthony gonzalez,Ohio State,WR,72,193,4.46,,38,123,4.08,6.54,Y
2007,steve breaston,Michigan,WR,72.38,193,4.48,,33,124,4.29,6.9,Y
2002,jabar gaffney,Florida,WR,73.1,193,4.56,,,,4.06,6.87,Y
1999,wane mcgarity,Texas,WR,68,194,4.53,,33,111,4.36,7.21,Y
2007,syndric steptoe,Arizona,WR,68.63,194,4.61,17,33,,,,Y
2016,sterling shepard,Oklahoma,WR,70.25,194,4.48,20,41,123,4.35,7,Y
2016,corey coleman,Baylor,WR,70.63,194,,17,40.5,129,,,Y
1999,kevin johnson,Syracuse,WR,71.1,194,4.41,,36.5,115,3.86,6.79,Y
2009,derrick williams,Penn State,WR,71.5,194,4.65,15,33,,,,Y
2011,denarius moore,Tennessee,WR,71.63,194,4.43,13,36,118,4.15,6.78,Y
2002,reche caldwell,Florida,WR,71.8,194,4.53,,41.5,128,4.1,7,Y
2000,gari scott,Michigan State,WR,72.3,194,4.6,,33.5,119,,,Y
2013,kenny stills,Oklahoma,WR,72.5,194,4.38,16,33.5,124,4.35,,Y
2008,arman shields,Richmond (VA),WR,72.75,194,4.4,19,37.5,128,3.96,6.67,Y
1999,troy smith,East Carolina (NC),WR,73,194,4.63,,35.5,112,4.24,7.25,Y
2017,isaiah ford,Virginia Tech,WR,73.25,194,4.61,14,35.5,127,4.34,6.94,Y
1999,tai streets,Michigan,WR,73.4,194,4.44,,37,118,,,Y
2002,andre davis,Virginia Tech,WR,73.5,194,4.41,,39.5,117,4.1,6.77,Y
2016,tajae sharpe,Massachusetts,WR,74,194,4.55,11,33.5,114,,,Y
2013,marquess wilson,Washington State,WR,74.63,194,4.51,7,34.5,122,4.33,6.65,Y
2017,josh reynolds,Texas A&M,WR,74.75,194,4.52,,37,124,4.13,6.83,Y
2000,anthony lucas,Arkansas,WR,74.8,194,4.54,,35,121,,,Y
1998,randy moss,Marshall (WV),WR,75.6,194,4.38,,33,117,4.17,7.19,Y
2009,mike thomas,Arizona,WR,67.88,195,4.3,,40.5,126,4.28,6.65,Y
2015,kaelin clay,Utah,WR,69.63,195,4.51,10,33,113,4.26,6.97,Y
2001,bobby newcombe,Nebraska,WR,70.5,195,4.54,,37,117,3.98,6.86,Y
2008,kenneth moore,Wake Forest,WR,70.75,195,4.51,,28,120,4.3,7.09,Y
2010,andre roberts,Citadel (SC),WR,70.88,195,4.4,15,36,120,4.15,6.77,Y
2001,richmond flowers,Tennessee-Chattanooga,WR,71.1,195,4.56,,35.5,114,3.96,6.98,Y
1998,hines ward,Georgia,WR,71.6,195,,,30.5,110,4.09,7.09,Y
2015,stefon diggs,Maryland,WR,72,195,4.46,,35,115,4.32,7.03,Y
2017,stacy coley,Miami (FL),WR,72.13,195,4.45,10,34,122,4.39,,Y
2014,jared abbrederis,Wisconsin,WR,73,195,4.5,4,30.5,116,4.08,6.8,Y
2009,brian hartline,Ohio State,WR,73.63,195,4.52,,34.5,120,4.12,6.65,Y
2012,kendall wright,Baylor,WR,70.25,196,4.49,,38.5,121,4.18,6.93,Y
2003,latarence dunbar,Texas Christian,WR,70.8,196,4.54,,34,122,4.3,7.39,Y
2017,curtis samuel,Ohio State,WR,71,196,4.31,18,37,119,4.33,7.09,Y
2015,devin smith,Ohio State,WR,72.38,196,4.42,10,39,122,4.15,,Y
2001,kenyon rambo,Ohio State,WR,72.6,196,4.34,,39,,,,Y
2005,craig bragg,UCLA,WR,72.63,196,4.46,,36,,,,Y
2009,demetrius byrd,Louisiana State,WR,73,196,4.35,,31.5,117,,,Y
2016,rashard higgins,Colorado State,WR,73.38,196,4.64,13,32,116,,,Y
2005,reggie brown,Georgia,WR,73.63,196,4.52,,41.5,128,3.94,6.99,Y
2017,malachi dupre,Louisiana State,WR,74.13,196,4.52,11,39.5,135,4.26,7.19,Y
2005,fred gibson,Georgia,WR,76,196,4.57,,38.5,126,4.1,7.03,Y
2013,justin hunter,Tennessee,WR,76,196,4.44,,39.5,136,4.33,,Y
2014,bruce ellington,South Carolina,WR,69.38,197,4.45,15,39.5,120,3.95,6.69,Y
2007,chansi stuckey,Clemson,WR,70.63,197,4.58,,35,120,4.14,6.91,Y
2004,lee evans,Wisconsin,WR,70.9,197,4.41,,34.5,120,,,Y
2006,greg jennings,Western Michigan,WR,71.13,197,4.47,,36.5,117,4.16,6.68,Y
2007,steve smith,Southern California,WR,71.75,197,4.45,,38,120,4.19,6.68,Y
2000,darrell jackson,Florida,WR,71.8,197,4.58,,,,,,Y
2016,kolby listenbee,Texas Christian,WR,72,197,4.39,15,35.5,129,,,Y
1998,corey bradford,Jackson State (MS),WR,72.6,197,4.47,,34.5,126,4.36,8.07,Y
2010,damian williams,Southern California,WR,72.63,197,4.52,19,38,118,4.24,6.79,Y
1999,brandon stokley,Louisiana-Lafayette,WR,73,197,4.49,,35.5,118,4.01,7.04,Y
2003,nate burleson,Nevada,WR,73,197,4.51,,42.5,126,4.16,6.96,Y
2015,kenny bell,Nebraska,WR,73.13,197,4.42,7,41.5,129,4.15,6.66,Y
2016,tyler boyd,Pittsburgh,WR,73.5,197,4.58,11,34,119,4.35,6.9,Y
2005,chris henry,West Virginia,WR,76,197,4.5,,,,,,Y
2004,carlos francis,Texas Tech,WR,69.1,198,4.31,,38.5,114,4.06,6.97,Y
2012,chris givens,Wake Forest,WR,71.13,198,4.35,19,33.5,118,4.23,6.97,Y
2016,malcolm mitchell,Georgia,WR,71.63,198,4.45,15,36,129,4.34,6.94,Y
2001,reggie wayne,Miami (FL),WR,72,198,4.45,,36,,,,Y
2009,jeremy maclin,Missouri,WR,72.13,198,4.45,,,,,,Y
2015,nelson agholor,Southern California,WR,72.13,198,4.42,12,,,,,Y
2007,aundrae allison,East Carolina (NC),WR,72.25,198,4.42,,37,127,,,Y
2014,matt hazel,Coastal Carolina (SC),WR,73,198,4.5,15,36.5,116,4.2,7.08,Y
2014,kevin norwood,Alabama,WR,74,198,4.48,8,33,121,4.32,6.68,Y
2006,jonathan orr,Wisconsin,WR,74.13,198,4.47,,35.5,119,4.16,7.31,Y
2014,devin street,Pittsburgh,WR,74.88,198,4.55,,37,123,4.01,6.89,Y
2011,kealoha pilares,Hawaii,WR,69.88,199,4.56,19,,,,,Y
1997,antwuan wyatt,Bethune-Cookman (FL),WR,70,199,,,33.5,107,4.33,7.52,Y
2010,golden tate,Notre Dame,WR,70.25,199,4.42,17,35,120,4.34,7.12,Y
2013,denard robinson,Michigan,WR,70.5,199,4.43,,36.5,123,4.22,7.09,Y
2017,carlos henderson,Louisiana Tech,WR,70.75,199,4.46,13,36,131,4.35,7.18,Y
2004,triandos luke,Alabama,WR,71,199,4.43,,38,124,4.17,7.06,Y
2011,ronald johnson,Southern California,WR,71.25,199,4.46,16,,,,,Y
1999,dee miller,Ohio State,WR,71.9,199,4.51,,33.5,,4.31,7.2,Y
2001,andre king,Miami (FL),WR,71.9,199,4.61,,35.5,,,,Y
2001,kevin kasper,Iowa,WR,72,199,4.44,,43.5,126,3.73,6.56,Y
2009,mike wallace,Mississippi,WR,72.38,199,4.28,14,40,129,4.27,6.9,Y
2014,ryan grant,Tulane (LA),WR,72.38,199,4.64,8,35.5,117,4.11,6.68,Y
2000,travis taylor,Florida,WR,72.9,199,4.43,,37,118,,7.15,Y
2000,jajuan dawson,Tulane (LA),WR,73,199,4.55,,34,117,4.16,6.96,Y
2008,jerome simpson,Coastal Carolina (SC),WR,73.75,199,4.44,,37.5,136,4.52,7.08,Y
2012,marvin jones,California,WR,73.88,199,4.46,22,33,112,4.11,6.81,Y
2007,laurent robinson,Illinois State,WR,74,199,4.44,19,39,127,4.28,6.83,Y
2004,dj hackett,Colorado,WR,74.5,199,4.55,,41,131,4.08,6.79,Y
1997,yatil green,Miami (FL),WR,74.9,199,4.41,,40.5,130,4.17,7.52,Y
2018,dj chark,Louisiana State,WR,75,199,4.34,16,40,129,,,Y
2000,trevor gaylor,Miami (OH),WR,75.3,199,4.59,,37.5,121,4.29,7.03,Y
2018,antonio callaway,Florida,WR,71,200,4.41,,34,121,,,Y
2002,jake schifino,Akron,WR,72.6,200,4.47,,,,,,Y
2009,austin collie,Brigham Young,WR,72.88,200,4.56,17,34,120,4.24,6.78,Y
1999,larry parker,Southern California,WR,72.9,200,4.49,,35.5,118,,,Y
2002,kendall newson,Middle Tennessee State,WR,73.6,200,4.72,,33.5,113,4.27,6.87,Y
2002,kahlil hill,Iowa,WR,74,200,4.67,,35,,,,Y
2003,ryan hoag,Gustavus Adolphus (MN),WR,74,200,4.51,,38,125,3.95,6.72,Y
2007,sidney rice,South Carolina,WR,75.5,200,4.53,,39.5,119,4.34,7.09,Y
2018,christian kirk,Texas A&M,WR,70,201,4.47,20,35.5,115,4.45,7.09,Y
2003,bethel johnson,Texas A&M,WR,71,201,4.37,,38.5,127,,,Y
2018,anthony miller,Memphis,WR,71,201,,22,,,,,Y
2012,danny coale,Virginia Tech,WR,71.88,201,4.42,12,35,115,4.15,6.69,Y
1999,dameane douglas,California,WR,71.9,201,4.7,,31.5,119,4.36,7.36,Y
2008,keenan burton,Kentucky,WR,72.5,201,4.48,10,38.5,125,4.2,6.77,Y
2009,brooks foster,North Carolina,WR,73,201,4.45,27,,,,,Y
2013,robert woods,Southern California,WR,73,201,4.51,14,33.5,117,4.47,7.15,Y
2005,mark bradley,Oklahoma,WR,73.38,201,4.43,,39.5,128,3.98,6.96,Y
2016,braxton miller,Ohio State,WR,73.38,201,4.5,17,35,123,4.07,6.65,Y
2017,zay jones,East Carolina (NC),WR,73.88,201,4.45,15,36.5,133,4.01,6.79,Y
2000,muneer moore,Richmond (VA),WR,74,201,4.52,,37.5,129,4.09,6.91,Y
2011,tandon doss,Indiana,WR,74,201,4.56,14,,,,,Y
2006,devin aromashodu,Auburn,WR,74.5,201,4.4,,39,120,4.16,7.04,Y
2001,alex bannister,Eastern Kentucky,WR,76.6,201,4.5,,30.5,110,,,Y
2008,kevin robinson,Utah State,WR,71.5,202,4.75,,27.5,115,4.77,7.31,Y
2005,terrence murphy,Texas A&M,WR,72.88,202,4.43,,,,,,Y
2003,jr tolver,San Diego State,WR,73,202,4.76,,36,119,4.16,6.98,Y
2000,charles lee,Central Florida,WR,73.5,202,4.6,,35.5,125,4.25,7.3,Y
2017,chad hansen,California,WR,73.75,202,4.53,11,35,119,4.13,6.74,Y
2015,michael bennett,Georgia,WR,74,202,4.59,,,,,,Y
2016,josh doctson,Texas Christian,WR,74,202,4.5,14,41,131,4.08,6.84,Y
2018,deon cain,Clemson,WR,74,202,4.43,11,33.5,115,4.37,6.71,Y
2004,rashaun woods,Oklahoma State,WR,74.1,202,4.54,,39,125,3.97,6.93,Y
2006,todd watkins,Brigham Young,WR,74.38,202,4.43,15,36,118,4.24,7.13,Y
1999,darnell mcdonald,Kansas State,WR,75,202,4.74,,34,108,4.24,7.27,Y
2011,dwayne harris,East Carolina (NC),WR,70.38,203,4.53,10,34,111,4.21,6.77,Y
2017,taywan taylor,Western Kentucky,WR,71,203,4.5,13,33.5,132,4.21,6.57,Y
2018,trey quinn,Southern Methodist (TX),WR,71,203,4.55,17,33.5,116,4.19,6.91,Y
2016,pharoh cooper,South Carolina,WR,71.13,203,,15,31,115,,,Y
2004,jeris mcintyre,Auburn,WR,71.3,203,4.51,,29,112,4.08,6.98,Y
1999,martay jenkins,Nebraska-Omaha,WR,71.4,203,4.5,,39.5,116,4.18,7.3,Y
1998,tony simmons,Wisconsin,WR,72.8,203,4.35,,36.5,117,3.96,7.15,Y
2018,daesean hamilton,Penn State,WR,73,203,,,34.5,118,4.15,6.84,Y
2018,jordan lasley,UCLA,WR,73,203,4.5,8,34.5,112,4.19,,Y
2016,demarcus robinson,Florida,WR,73.38,203,4.59,,34.5,123,4.19,6.77,Y
2005,troy williamson,South Carolina,WR,73.4,203,4.34,,37,,4.18,6.99,Y
2002,jason mcaddley,Alabama,WR,73.5,203,4.5,,36.5,120,4.09,6.83,Y
2009,louis murphy,Florida,WR,74.38,203,4.32,12,,,,,Y
2016,kenny lawler,California,WR,74.5,203,4.64,,31,111,4.2,7.13,Y
2000,windrell hayes,Southern California,WR,71,204,4.5,,,,4.18,7.33,Y
2017,ardarius stewart,Alabama,WR,71.25,204,4.49,,34,124,4.21,,Y
2013,quinton patton,Louisiana Tech,WR,72,204,4.53,8,33,118,4.01,6.91,Y
2008,andre caldwell,Florida,WR,72.25,204,4.39,,33,124,4.11,6.75,Y
2010,taylor price,Ohio,WR,72.38,204,4.4,16,37,114,4.34,6.82,Y
2007,jason hill,Washington State,WR,72.5,204,4.35,,37,123,4.22,7.02,Y
2011,torrey smith,Maryland,WR,72.88,204,4.41,19,41,126,4.13,6.72,Y
2007,courtney taylor,Auburn,WR,73.75,204,4.52,,36,122,4.28,7.22,Y
2017,cooper kupp,Eastern Washington,WR,73.75,204,4.62,,31,116,4.08,6.75,Y
2011,demarco sampson,San Diego State,WR,74,204,4.69,14,,,,,Y
2009,dominique edison,Stephen F. Austin (TX),WR,74.13,204,4.43,,37,120,4.18,,Y
2013,corey fuller,Virginia Tech,WR,74.25,204,4.43,12,31.5,120,,,Y
2001,cedric james,Texas Christian,WR,74.3,204,4.49,,43,134,,,Y
2017,jehu chesson,Michigan,WR,74.75,204,4.47,10,35.5,132,4.09,6.7,Y
2014,jarvis landry,Louisiana State,WR,71.5,205,4.65,12,28.5,110,,,Y
2011,cecil shorts,Mount Union (OH),WR,71.75,205,4.5,21,34.5,114,4.07,6.5,Y
1999,karsten bailey,Auburn,WR,71.8,205,4.33,,40,121,3.99,6.99,Y
2013,ryan swope,Texas A&M,WR,72.13,205,4.34,16,37,125,4.25,6.76,Y
2003,talman gardner,Florida State,WR,72.6,205,4.47,,34.5,116,4.41,7.53,Y
2001,robert ferguson,Texas A&M,WR,73,205,4.48,,36.5,120,4.07,7.24,Y
2006,ben obomanu,Auburn,WR,73,205,4.45,,38,116,4.21,7.18,Y
2018,michael gallup,Colorado State,WR,73,205,4.51,10,36,122,4.37,6.95,Y
2007,paul williams,Fresno State (CA),WR,73.25,205,4.49,,38.5,125,4.24,7.03,Y
2000,mareno philyaw,Troy (AL),WR,73.9,205,4.69,,39.5,129,4.13,6.93,Y
2016,cody core,Mississippi,WR,74.63,205,4.47,14,31.5,119,,,Y
2005,larry brackins,Pearl River (MS),WR,76.38,205,4.65,,35,108,4.44,7.16,Y
2013,josh boyce,Texas Christian,WR,71.13,206,4.38,22,34,131,4.1,6.68,Y
2014,josh huff,Oregon,WR,71.25,206,4.51,14,35.5,115,,,Y
2016,aaron burbridge,Michigan State,WR,72,206,4.56,20,30.5,115,4.31,7.22,Y
2016,chris moore,Cincinnati,WR,73,206,4.53,10,37,130,4.2,6.76,Y
2000,ron dugans,Florida State,WR,73.4,206,4.58,,,117,,,Y
2005,jr russell,Louisville,WR,75,206,4.58,,34.5,,,,Y
2007,james jones,San Jose State,WR,72.75,207,4.58,22,34,119,4.2,7.06,Y
2012,justin blackmon,Oklahoma State,WR,72.88,207,4.48,14,,,,,Y
2016,jordan payton,UCLA,WR,73.13,207,4.47,,34.5,121,4.33,7.08,Y
2010,dezmon briscoe,Kansas,WR,74,207,4.66,9,33,115,4.57,7.1,Y
2018,jmon moore,Missouri,WR,75,207,4.6,21,38,120,4.04,6.56,Y
2002,terry charles,Portland State (OR),WR,75.1,207,4.5,,36.5,122,4.09,7.02,Y
2008,marcus henry,Kansas,WR,75.63,207,4.59,,31.5,126,4.3,7.08,Y
2012,jordan white,Western Michigan,WR,71.75,208,4.63,14,35,119,4.13,6.84,Y
