year,name,college,position,height_in,weight_lbs,40yards,benchpress,vert_leap_in,broad_jump_in,shuttle,3cone,drafted
2006,dee mccann,West Virginia,CB,71.25,197,4.54,,40.5,122.0,4.38,7.35,N
2006,gerrick mcphearson,Maryland,CB,70.13,196,4.46,18.0,41.5,129.0,,,Y
2006,demario minter,Georgia,CB,71.13,190,4.54,10.0,38.5,131.0,4.1,6.87,Y
2006,khalid naziruddin,Texas Tech,CB,69.13,185,4.69,17.0,38.5,119.0,,,N
2006,chijioke onyenegecha,Oklahoma,CB,73.38,215,4.58,16.0,34.5,118.0,,,N
2006,david pittman,Northwestern State (LA),CB,71.25,182,4.49,14.0,36.0,128.0,4.23,,Y
2006,john walker,Southern California,CB,71.75,205,4.65,,40.0,125.0,4.16,,N
2006,dee webb,Florida,CB,70.75,183,4.45,,36.5,121.0,,,N
2007,anthony arline,Baylor,CB,73.75,199,4.45,12.0,34.5,124.0,4.46,7.02,N
2007,travarous bain,Hampton (VA),CB,72.25,182,4.46,10.0,,,,,N
2007,fred bennett,South Carolina,CB,72.88,196,4.49,17.0,38.5,125.0,4.3,6.67,Y
2007,tyron brackenridge,Washington State,CB,71.5,189,4.72,,,,,,N
2007,tarell brown,Texas,CB,70.63,190,4.47,17.0,33.5,111.0,4.37,7.0,Y
2007,michael coe,Alabama State,CB,72.63,190,4.56,17.0,35.0,122.0,4.31,6.78,Y
2007,duane coleman,Clemson,CB,69.38,199,4.59,18.0,35.5,120.0,4.51,7.18,N
2007,leon hall,Michigan,CB,71.25,193,4.42,15.0,37.5,125.0,4.07,6.5,Y
2007,chris houston,Arkansas,CB,69.88,185,4.37,27.0,36.0,122.0,4.12,6.94,Y
2007,daymeion hughes,California,CB,70.13,190,4.68,16.0,28.5,114.0,4.43,7.28,Y
2007,david irons,Auburn,CB,70.25,190,4.5,11.0,29.5,111.0,4.3,7.18,Y
2007,reggie lewis,Florida,CB,70.0,204,4.57,14.0,34.0,119.0,,7.13,N
2007,trumaine mcbride,Mississippi,CB,69.13,185,4.6,14.0,34.5,122.0,4.32,6.96,Y
2007,marcus mccauley,Frenso State (CA),CB,72.75,203,4.4,17.0,36.0,129.0,4.17,6.61,Y
2007,brandon mcdonald,Memphis,CB,70.88,181,4.61,17.0,33.0,118.0,4.76,7.44,Y
2007,aaron ross,Texas,CB,72.5,193,4.46,17.0,34.0,118.0,4.15,6.67,Y
2007,kenny scott,Georgia Tech,CB,72.88,179,4.4,10.0,40.0,127.0,,,N
2007,bo smith,Weber State (UT),CB,70.25,193,4.48,14.0,33.5,,,,N
2007,ryan smith,Florida,CB,70.25,174,4.54,11.0,,122.0,4.09,6.88,Y
2007,jonathan wade,Tennessee,CB,70.0,195,4.4,,40.5,126.0,4.4,7.07,Y
2007,chaz williams,Louisiana-Monroe,CB,71.13,196,4.75,13.0,32.5,108.0,,,N
2007,cj wilson,Baylor,CB,73.3,195,4.63,,37.5,127.0,4.2,6.81,Y
2007,josh wilson,Maryland,CB,69.25,189,4.42,20.0,36.5,120.0,4.43,7.07,Y
2007,eric wright,Nevada Las Vegas,CB,70.6,192,4.37,16.0,36.5,123.0,4.23,6.93,Y
2008,zackary bowman,Nebraska,CB,72.13,197,4.44,18.0,30.5,122.0,4.21,7.1,N
2008,tyvon branch,Connecticut,CB,71.38,204,4.35,19.0,34.0,120.0,4.4,,Y
2008,antoine cason,Arizona,CB,72.25,191,4.55,20.0,35.5,128.0,4.08,,Y
2008,brandon flowers,Virginia Tech,CB,69.75,189,4.59,14.0,30.0,117.0,,,Y
2008,wilrey fontenot,Arizona,CB,68.75,171,4.48,18.0,34.0,128.0,4.26,7.29,Y
