year,name,college,position,height_in,weight_lbs,40yards,benchpress,vert_leap_in,broad_jump_in,shuttle,3cone,drafted
2013,levine toilolo,Stanford,TE,80.0,260,4.86,17.0,31.0,113.0,4.57,7.09,Y
2014,jace amaro,Texas Tech,TE,77.38,265,4.74,28.0,33.0,116.0,4.3,7.42,Y
2014,joe don duncan,Dixie State (UT),TE,74.63,268,4.79,35.0,,,,,N
2014,eric ebron,North Carolina,TE,76.38,250,4.6,24.0,32.0,120.0,,,Y
2014,cj fiedorowicz,Iowa,TE,77.5,265,4.76,25.0,31.5,115.0,4.26,7.1,Y
2014,crockett gillmore,Colorado State,TE,77.88,260,4.89,,33.5,120.0,4.44,7.42,Y
2014,xavier grimble,Southern California,TE,76.25,257,4.76,,26.1,112.0,,,N
2014,nic jacobs,McNeese State (LA),TE,76.75,269,4.89,15.0,,,,,N
2014,marcel jensen,Frenso State (CA),TE,77.75,259,4.85,24.0,35.0,114.0,4.6,7.38,N
2014,ac leonard,Tennessee State,TE,74.38,252,4.5,20.0,34.0,127.0,,,N
2014,colt lyerla,Oregon,TE,75.88,242,4.61,15.0,39.0,127.0,,,N
2014,arthur lynch,Georgia,TE,76.63,258,4.82,28.0,29.5,115.0,4.35,7.38,Y
2014,jake murphy,Utah,TE,76.0,249,4.79,24.0,33.0,113.0,4.27,7.18,N
2014,jordan najvar,Baylor,TE,77.88,256,4.93,18.0,32.5,111.0,4.47,7.14,N
2014,troy niklas,Notre Dame,TE,78.5,270,4.84,27.0,32.0,113.0,4.55,7.57,Y
2014,richard rodgers,California,TE,76.0,257,4.87,16.0,31.5,115.0,4.47,7.23,Y
2014,austin seferianjenkins,Washington,TE,77.5,262,4.75,20.0,,,,,Y
2015,blake bell,Oklahoma,TE,78.25,252,4.8,14.0,33.0,116.0,4.32,6.85,Y
2015,nick boyle,Delaware,TE,76.5,268,5.04,20.0,30.5,112.0,4.23,7.13,Y
2015,gerald christian,Louisville,TE,75.0,244,4.87,28.0,,,4.7,7.62,Y
2015,jeff heuerman,Ohio State,TE,77.13,254,4.8,26.0,,,,,Y
2015,jesse james,Penn State,TE,79.0,261,4.83,26.0,37.5,121.0,4.5,7.53,Y
2015,ben koyack,Notre Dame,TE,76.88,255,4.77,,,,,,Y
2015,tyler kroft,Rutgers,TE,77.5,246,4.69,17.0,,,,,Y
2015,mycole pruitt,Southern Illinois,TE,74.25,251,4.58,17.0,38.0,118.0,4.37,7.25,Y
2015,wes saxton,South Alabama,TE,75.38,248,4.65,,36.0,119.0,4.49,7.29,N
2015,jean sifrin,Massachusetts,TE,77.25,245,4.84,,33.0,114.0,4.6,7.5,N
2015,randall telfer,Southern California,TE,75.75,250,4.77,20.0,,,,,Y
2015,eric tomlinson,Texas-El Paso,TE,77.63,263,4.98,19.0,30.5,110.0,4.54,7.46,N
2015,clive walford,Miami (FL),TE,76.0,251,4.79,20.0,35.0,120.0,4.57,7.32,Y
2015,maxx williams,Minnesota,TE,76.0,249,4.78,17.0,34.5,117.0,4.37,7.3,Y
2016,jerell adams,South Carolina,TE,77.13,247,4.64,,32.5,117.0,4.31,7.05,Y
2016,stephen anderson,California,TE,74.13,230,,16.0,38.0,119.0,,,N
2016,ben braunecker,Harvard,TE,75.38,250,4.73,20.0,35.5,121.0,4.2,6.9,N
2016,thomas duarte,UCLA,TE,74.13,231,4.72,12.0,33.5,118.0,4.24,6.97,Y
2016,david grinnage,North Carolina State,TE,77.25,248,4.9,,29.5,106.0,,,N
2016,temarrick hemingway,South Carolina State,TE,76.88,244,4.71,18.0,30.5,115.0,4.31,6.88,Y
2016,hunter henry,Arkansas,TE,76.88,250,,13.0,,,,,Y
2016,austin hooper,Stanford,TE,75.75,254,4.72,19.0,33.0,117.0,4.32,7.0,Y
2016,ryan malleck,Virginia Tech,TE,76.5,247,,18.0,34.5,121.0,4.33,7.0,N
2016,jake mcgee,Florida,TE,77.5,250,,17.0,,,,,N
2016,david morgan,Texas-San Antonio,TE,76.13,262,5.02,29.0,30.0,115.0,4.19,6.93,Y
2016,beau sandland,Montana State,TE,76.5,253,4.74,23.0,35.0,124.0,4.33,7.1,Y
2016,nick vannett,Ohio State,TE,78.0,257,,17.0,30.5,111.0,4.2,7.05,Y
2016,bryce williams,East Carolina (NC),TE,77.0,257,4.94,19.0,29.5,111.0,4.53,7.19,N
2017,antony auclair,Laval,TE,78.0,254,,,,,4.45,,N
2017,pharaoh brown,Oregon,TE,77.63,255,,24.0,34.0,,4.62,,N
2017,cethan carter,Nebraska,TE,74.75,241,4.68,19.0,,,4.47,,N
2017,darrell daniels,Washington,TE,75.13,247,4.55,17.0,32.0,116.0,4.47,7.09,N
2017,evan engram,Mississippi,TE,75.13,234,4.42,19.0,36.0,125.0,4.23,6.92,Y
2017,gerald everett,South Alabama,TE,74.75,239,4.62,22.0,37.5,126.0,4.33,6.99,Y
2017,cole hikutini,Louisville,TE,76.13,247,,20.0,,,4.34,,N
2017,bucky hodges,Virginia Tech,TE,78.13,257,4.57,18.0,39.0,134.0,4.45,,Y
2017,oj howard,Alabama,TE,77.63,251,4.51,22.0,30.0,121.0,4.16,6.85,Y
2017,blake jarwin,Oklahoma State,TE,77.0,248,,,,,4.33,,N
2017,george kittle,Iowa,TE,75.75,247,4.52,18.0,35.0,132.0,4.59,,Y
2017,jordan leggett,Clemson,TE,77.0,258,,18.0,33.0,114.0,4.33,7.12,Y
2017,david njoku,Miami (FL),TE,75.75,246,4.64,21.0,37.5,133.0,4.34,6.97,Y
2017,scott orndoff,Pittsburgh,TE,76.75,253,4.84,17.0,27.0,112.0,4.45,7.37,N
2017,hayden plinke,Texas-El Paso,TE,75.75,264,4.97,18.0,28.0,109.0,4.59,7.55,N
2017,michael roberts,Toledo,TE,76.38,270,4.86,,30.0,110.0,4.51,7.05,Y
2017,eric saubert,Drake (IA),TE,76.63,253,,22.0,33.0,121.0,,,Y
2017,adam shaheen,Ashland (OH),TE,77.75,278,4.79,24.0,32.5,121.0,4.38,7.09,Y
2017,jonnu smith,Florida International,TE,74.75,248,4.62,22.0,38.0,127.0,4.18,,Y
2017,jeremy sprinkle,Arkansas,TE,77.0,252,4.69,,29.0,116.0,4.33,,Y
2018,mark andrews,Oklahoma,TE,77.0,256,4.67,17.0,31.0,113.0,4.38,7.34,Y
2018,marcus baugh,Ohio State,TE,75.0,247,4.81,,33.0,117.0,4.51,7.28,N
2018,tyler conklin,Central Michigan,TE,75.0,254,4.8,18.0,38.0,120.0,4.23,7.13,Y
2018,will dissly,Washington,TE,76.0,262,4.87,15.0,28.0,111.0,4.4,7.07,Y
2018,troy fumagalli,Wisconsin,TE,77.0,247,,14.0,,,,,Y
2018,mike gesicki,Penn State,TE,77.0,247,4.54,22.0,41.5,129.0,4.1,6.76,Y
2018,dallas goedert,South Dakota State,TE,77.0,256,,23.0,,,,,Y
2018,chris herndon,Miami (FL),TE,76.0,253,,21.0,,,,,Y
2018,hayden hurst,South Carolina,TE,76.0,250,4.67,,31.5,120.0,4.37,7.19,Y
2018,ryan izzo,Florida State,TE,77.0,256,4.94,18.0,33.0,110.0,4.43,7.15,Y
2018,jaylen samuels,North Carolina State,TE,71.0,225,4.54,18.0,34.5,121.0,4.28,6.93,Y
2018,dalton schultz,Stanford,TE,77.0,244,4.75,15.0,32.0,120.0,4.4,7.0,Y
2018,durham smythe,Notre Dame,TE,77.0,253,4.81,18.0,31.0,110.0,4.23,7.17,Y
2018,ian thomas,Indiana,TE,76.0,259,4.74,,36.0,123.0,4.2,7.15,Y
2018,jordan thomas,Mississippi State,TE,77.0,265,4.74,16.0,27.0,111.0,4.75,7.5,Y
2018,david wells,San Diego State,TE,78.0,256,4.75,20.0,33.0,116.0,4.59,7.5,N
